title,placeUrl,category,address,LGA
Ijora,https://www.google.com/maps/place/Ijora/data=!4m7!3m6!1s0x103b8b93fe2ea879:0x2d400d0c2385da8b!8m2!3d6.466109!4d3.364062!16s%2Fg%2F11n38_tf4p!19sChIJeagu_pOLOxARi9qFIwwNQC0,Bus stop,"Badia 102272, Ikeja, Lagos, Nigeria",Apapa
Ligali Bus Stop,https://www.google.com/maps/place/Ligali+Bus+Stop/data=!4m7!3m6!1s0x103b8967944eae03:0x76f278b6fed7b935!8m2!3d6.4598304!4d3.3302763!16s%2Fg%2F1hhxt_brg!19sChIJA65OlGeJOxARNbnX_rZ48nY,Bus stop,"Ojo Rd, Ajeromi-Ifelodun 102103, Lagos, Nigeria",Apapa
Inner Marina,https://www.google.com/maps/place/Inner+Marina/data=!4m7!3m6!1s0x103b8b101ecf6b55:0xea70dbdaf5d70ab7!8m2!3d6.4509!4d3.38957!16s%2Fg%2F12lkkmgn1!19sChIJVWvPHhCLOxARtwrX9drbcOo,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Apapa
Barracks Bus Stop,https://www.google.com/maps/place/Barracks+Bus+Stop/data=!4m7!3m6!1s0x103b8b20fa2db417:0xec2c191877e64095!8m2!3d6.4412085!4d3.4022562!16s%2Fg%2F1hhx9h03z!19sChIJF7Qt-iCLOxARlUDmdxgZLOw,Bus stop,"Ahmadu Bello Rd, Lagos Island 102273, Lagos, Nigeria",Apapa
Leventis,https://www.google.com/maps/place/Leventis/data=!4m7!3m6!1s0x103b8b09882704ed:0x1585a362e321b4cb!8m2!3d6.45516!4d3.38099!16s%2Fg%2F12lktnqvd!19sChIJ7QQniAmLOxARy7Qh42KjhRU,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Apapa
Doyin Bus Stop,https://www.google.com/maps/place/Doyin+Bus+Stop/data=!4m7!3m6!1s0x103b8bf782635761:0xaceeafaf6511af84!8m2!3d6.4793938!4d3.3494206!16s%2Fg%2F1q5blfc9n!19sChIJYVdjgveLOxARhK8RZa-v7qw,Bus stop,"Lagos - Badagry Expy, Surulere 101241, Ikeja, Lagos, Nigeria",Apapa
Banana Bus Stop,https://www.google.com/maps/place/Banana+Bus+Stop/data=!4m7!3m6!1s0x103b896f42cbbb11:0x1d53ddd99eab957f!8m2!3d6.4542815!4d3.3281761!16s%2Fg%2F12hm_xlpr!19sChIJEbvLQm-JOxARf5WrntndUx0,Bus stop,"Ajeromi-Ifelodun 102103, Lagos, Nigeria",Apapa
Ecn Bus Stop,https://www.google.com/maps/place/Ecn+Bus+Stop/data=!4m7!3m6!1s0x103b8960887894a7:0xd37500284bc1e6bf!8m2!3d6.4602617!4d3.3361548!16s%2Fg%2F1hhwnwf7z!19sChIJp5R4iGCJOxARv-bBSygAddM,Bus stop,"Ojo Rd, Ajeromi-Ifelodun 102103, Lagos, Nigeria",Apapa
Apena Bus Stop,https://www.google.com/maps/place/Apena+Bus+Stop/data=!4m7!3m6!1s0x103b8c86bb50a4c3:0xd38ee94a77ce63e8!8m2!3d6.4880538!4d3.3835799!16s%2Fg%2F1hhwv7n7t!19sChIJw6RQu4aMOxAR6GPOd0rpjtM,Bus stop,"Lagos St, Ebute Metta 101245, Lagos, Nigeria",Apapa
Alowomatanna Bus Stop,https://www.google.com/maps/place/Alowomatanna+Bus+Stop/data=!4m7!3m6!1s0x103b895c93f9aed3:0x37b7af6e7d828237!8m2!3d6.4651114!4d3.3304037!16s%2Fg%2F12jst02r_!19sChIJ0675k1yJOxARN4KCfW6vtzc,Bus stop,"Alaba Oro Rd, Amukoko 102103, Lagos, Nigeria",Apapa
2nd Benue Bus Stop,https://www.google.com/maps/place/2nd+Benue+Bus+Stop/data=!4m7!3m6!1s0x103b897a8f174287:0x666c66c7b0ec295a!8m2!3d6.4481354!4d3.3288681!16s%2Fg%2F1v68n_85!19sChIJh0IXj3qJOxARWinssMdmbGY,Bus stop,"Kirikiri Rd, Ajeromi-Ifelodun 102103, Lagos, Nigeria",Apapa
Kola Bus Stop,https://www.google.com/maps/place/Kola+Bus+Stop/data=!4m7!3m6!1s0x103b8965e95e1191:0x8874366888d514c0!8m2!3d6.454524!4d3.3298378!16s%2Fg%2F12hkt38gk!19sChIJkRFe6WWJOxARwBTViGg2dIg,Bus stop,"Ajeromi-Ifelodun 102103, Lagos, Nigeria",Apapa
Iya Tuwo Bus Stop,https://www.google.com/maps/place/Iya+Tuwo+Bus+Stop/data=!4m7!3m6!1s0x103b895ecd8c42ef:0xfd7416d70d6c98ac!8m2!3d6.4653879!4d3.3363016!16s%2Fg%2F12lrzr2d1!19sChIJ70KMzV6JOxARrJhsDdcWdP0,Bus stop,"Mosafejo Rd, Alaba 102103, Lagos, Nigeria",Apapa
Costain Bus Stop,https://www.google.com/maps/place/Costain+Bus+Stop/data=!4m7!3m6!1s0x103b8b886b019785:0xa17e775418642220!8m2!3d6.4803796!4d3.3680288!16s%2Fg%2F11rp69z6n5!19sChIJhZcBa4iLOxARICJkGFR3fqE,Bus stop,"Ijora Olopa 101245, Ikeja, Lagos, Nigeria",Apapa
Sandgrouse Bus Stop,https://www.google.com/maps/place/Sandgrouse+Bus+Stop/data=!4m7!3m6!1s0x103b8b3d202da9d9:0xbf88fec05e6650dc!8m2!3d6.4510086!4d3.4017491!16s%2Fg%2F1ptv_6rnj!19sChIJ2aktID2LOxAR3FBmXsD-iL8,Bus stop,"Massey Bamgboshe Street, Lagos Island 102273, Lagos, Nigeria",Apapa
Tincan 1st gate,https://www.google.com/maps/place/Tincan+1st+gate/data=!4m7!3m6!1s0x103b8a2bd3271533:0xca4e7a145966ad29!8m2!3d6.434644!4d3.341464!16s%2Fg%2F11b6b6kwh2!19sChIJMxUn0yuKOxARKa1mWRR6Tso,Bus stop,"Tincan island 102272, Ikeja, Lagos, Nigeria",Apapa
Oja Bus Stop,https://www.google.com/maps/place/Oja+Bus+Stop/data=!4m7!3m6!1s0x103b896ee02a6ae5:0xa3500db37265b4cb!8m2!3d6.4541002!4d3.3272374!16s%2Fg%2F12hqd5pyd!19sChIJ5Woq4G6JOxARy7RlcrMNUKM,Bus stop,"Ajeromi-Ifelodun 102103, Lagos, Nigeria",Apapa
Costain,https://www.google.com/maps/place/Costain/data=!4m7!3m6!1s0x103b8b886aff9e37:0x50eee532d02ef720!8m2!3d6.480368!4d3.368012!16s%2Fg%2F11b6b6lkg8!19sChIJN57_aoiLOxARIPcu0DLl7lA,Bus stop,"Ijora Olopa 101245, Ikeja, Lagos, Nigeria",Apapa
Ibadan Street Bus Stop,https://www.google.com/maps/place/Ibadan+Street+Bus+Stop/data=!4m7!3m6!1s0x103b8c83fd570f4b:0xfb348ea6ec912e6f!8m2!3d6.4862394!4d3.3843473!16s%2Fg%2F1hhxgqv4y!19sChIJSw9X_YOMOxARby6R7KaONPs,Bus stop,"Herbert Macaulay Way, Ebute Metta 101245, Lagos, Nigeria",Apapa
Baale,https://www.google.com/maps/place/Baale/data=!4m7!3m6!1s0x103b8bf0f55e1147:0x90af5960f00e9f31!8m2!3d6.474011!4d3.350302!16s%2Fg%2F11n38sp9x4!19sChIJRxFe9fCLOxARMZ8O8GBZr5A,Bus stop,"Ijora 102272, Ikeja, Lagos, Nigeria",Apapa
Church Bus Stop,https://www.google.com/maps/place/Church+Bus+Stop/data=!4m7!3m6!1s0x103b8965f4495141:0xe34f16318aa4a2d4!8m2!3d6.4544094!4d3.3289969!16s%2Fg%2F12hw4l2vx!19sChIJQVFJ9GWJOxAR1KKkijEWT-M,Bus stop,"Ajeromi-Ifelodun 102103, Lagos, Nigeria",Apapa
Powa Bus Stop,https://www.google.com/maps/place/Powa+Bus+Stop/data=!4m7!3m6!1s0x103b8b3a07f02a71:0x5d2f9681f26a46b!8m2!3d6.4543664!4d3.4094236!16s%2Fg%2F11bbrnjwxq!19sChIJcSrwBzqLOxARa6QmH2j50gU,Bus stop,"Corporation Dr, Lagos Island 106104, Lagos, Nigeria",Apapa
Oja Bus Stop,https://www.google.com/maps/place/Oja+Bus+Stop/data=!4m7!3m6!1s0x103b8969cf3f5063:0x7580fc1c6bdaafd8!8m2!3d6.460024!4d3.325749!16s%2Fg%2F1hhxbxmpg!19sChIJY1A_z2mJOxAR2K_aaxz8gHU,Bus stop,"Ojo Rd, Ajeromi-Ifelodun 102103, Lagos, Nigeria",Apapa
1st Benue,https://www.google.com/maps/place/1st+Benue/data=!4m7!3m6!1s0x103b897ae3175d35:0x69e4df6ee6df05ba!8m2!3d6.4482794!4d3.3311373!16s%2Fg%2F11h14msrn!19sChIJNV0X43qJOxARugXf5m7f5Gk,Bus stop,"Ajeromi-Ifelodun 102103, Lagos, Nigeria",Apapa
Adeniji Adele Bus Stop,https://www.google.com/maps/place/Adeniji+Adele+Bus+Stop/data=!4m7!3m6!1s0x103b8b6c883a2b97:0x715a1c7331c79fe2!8m2!3d6.4631277!4d3.3938155!16s%2Fg%2F1hhvlxs8z!19sChIJlys6iGyLOxAR4p_HMXMcWnE,Bus stop,"Adeniji Adele Road, Lagos Island 102273, Lagos, Nigeria",Apapa
CMS Terminal,https://www.google.com/maps/place/CMS+Terminal/data=!4m7!3m6!1s0x103b8b1a35bd8375:0xc7ae12abed9afd62!8m2!3d6.447328!4d3.393152!16s%2Fg%2F11b6bbn1dm!19sChIJdYO9NRqLOxARYv2a7asSrsc,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Apapa
Itire Bus Stop,https://www.google.com/maps/place/Itire+Bus+Stop/data=!4m7!3m6!1s0x103b89674c600c0b:0xefd5a35b6f6716e3!8m2!3d6.45993!4d3.333672!16s%2Fg%2F12hk7zkwf!19sChIJCwxgTGeJOxAR4xZnb1uj1e8,Bus stop,"Ojo Rd, Ajeromi-Ifelodun 102103, Lagos, Nigeria",Apapa
Bus Stop,https://www.google.com/maps/place/Bus+Stop/data=!4m7!3m6!1s0x103b89471592b105:0xd29158fa690bde14!8m2!3d6.467583!4d3.3202401!16s%2Fg%2F11f34vttxz!19sChIJBbGSFUeJOxARFN4LafpYkdI,Bus station,"Apapa-Oshodi Express Way, Amuwo Odofin Estate 102102, Lagos, Nigeria",Apapa
Oyingbo Bus Terminal,https://www.google.com/maps/place/Oyingbo+Bus+Terminal/data=!4m7!3m6!1s0x103b8b7e152dd649:0xbe9cb41c853d1db9!8m2!3d6.4800521!4d3.3832816!16s%2Fg%2F1tg2ygl1!19sChIJSdYtFX6LOxARuR09hRy0nL4,Bus station,"Oyingbo Rd, Lagos Mainland 101245, Lagos, Nigeria",Apapa
Jebba Bus Stop,https://www.google.com/maps/place/Jebba+Bus+Stop/data=!4m7!3m6!1s0x103b8c8240cf2e7b:0xd9f9537fcd462e70!8m2!3d6.483374!4d3.3856076!16s%2Fg%2F1hhwk0whf!19sChIJey7PQIKMOxARcC5GzX9T-dk,Bus stop,"Ebute Metta 101245, Lagos, Nigeria",Apapa
Wilmer,https://www.google.com/maps/place/Wilmer/data=!4m7!3m6!1s0x103b897b63e766e3:0xdf0af12c19531ce!8m2!3d6.44847!4d3.333617!16s%2Fg%2F11rr_x77cy!19sChIJ42bnY3uJOxARzjGVwRKv8A0,Bus stop,"Apapa 102103, Ikeja, Lagos, Nigeria",Apapa
Sanya Bus-Stop,https://www.google.com/maps/place/Sanya+Bus-Stop/data=!4m7!3m6!1s0x103b8eb15ff0a58d:0xcdce0c86d5c2bde!8m2!3d6.4874889!4d3.3250004!16s%2Fg%2F1td0k41y!19sChIJjaXwX7GOOxAR3itcbcjg3Aw,Bus stop,"Apapa Oworonshoki Expy, Amuwo Odofin 102102, Lagos, Nigeria",Apapa
Apasa,https://www.google.com/maps/place/Apasa/data=!4m7!3m6!1s0x103b895ea5fb1395:0xd4108ff009bc4e3d!8m2!3d6.465417!4d3.334195!16s%2Fg%2F11n38zxz52!19sChIJlRP7pV6JOxARPU68CfCPENQ,Bus stop,"Amukoko 102103, Ikeja, Lagos, Nigeria",Apapa
Costain,https://www.google.com/maps/place/Costain/data=!4m7!3m6!1s0x103b8b8803f56c29:0x17edaf60dea7b558!8m2!3d6.481527!4d3.368737!16s%2Fg%2F11b6b38h1v!19sChIJKWz1A4iLOxARWLWn3mCv7Rc,Bus stop,"Ebute Metta 101241, Ikeja, Lagos, Nigeria",Apapa
Alaka Bustop,https://www.google.com/maps/place/Alaka+Bustop/data=!4m7!3m6!1s0x103b8c723f0384fd:0x8e19362d9713a5f!8m2!3d6.491007!4d3.362958!16s%2Fg%2F1th45m9w!19sChIJ_YQDP3KMOxARXzpx2WKT4Qg,Bus stop,"Surulere 101241, Lagos, Nigeria",Apapa
Alaba Bus Stop,https://www.google.com/maps/place/Alaba+Bus+Stop/data=!4m7!3m6!1s0x103b894481753b89:0x511b2d9cac3aa0fb!8m2!3d6.46634!4d3.32654!16s%2Fg%2F11pw4_nrj6!19sChIJiTt1gUSJOxAR-6A6rJwtG1E,Bus stop,"Coker 101241, Ikeja, Lagos, Nigeria",Apapa
Sunrise Bus Stop,https://www.google.com/maps/place/Sunrise+Bus+Stop/data=!4m7!3m6!1s0x103b8974503a7591:0xd2489163edb4fa66!8m2!3d6.442965!4d3.321964!16s%2Fg%2F1hhx3blyn!19sChIJkXU6UHSJOxARZvq07WORSNI,Bus stop,"Ibafon 102102, Lagos, Nigeria",Apapa
CMS (E-learning Centre),https://www.google.com/maps/place/CMS+%28E-learning+Centre%29/data=!4m7!3m6!1s0x103b8b105cb40209:0x34f83bdd0e146ee4!8m2!3d6.45138!4d3.3912!16s%2Fg%2F1vnn3fsq!19sChIJCQK0XBCLOxAR5G4UDt07-DQ,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Apapa
Coconut,https://www.google.com/maps/place/Coconut/data=!4m7!3m6!1s0x103b8978b2ab237f:0x8a20fe1b64e78cbe!8m2!3d6.440196!4d3.333851!16s%2Fg%2F11r6y3jlpp!19sChIJfyOrsniJOxARvoznZBv-IIo,Bus stop,"Ibafon 102102, Ikeja, Lagos, Nigeria",Apapa
